pl_name,score
Kepler-758 c,42.449999999999996
Kepler-1166 b,42.449999999999996
Kepler-619 c,42.449999999999996
Kepler-853 b,42.449999999999996
Kepler-269 c,42.449999999999996
Kepler-1148 b,42.449999999999996
Kepler-372 d,42.449999999999996
Kepler-674 b,42.449999999999996
Kepler-968 c,42.449999999999996
PH2 b,42.44999999999999
Kepler-298 d,42.35
Kepler-414 b,42.05
Kepler-848 b,42.025
Kepler-341 c,42.025
Kepler-1210 b,42.025
Kepler-1115 b,42.025
Kepler-311 b,42.025
Kepler-1320 b,42.025
Kepler-1138 b,42.025
Kepler-830 b,42.025
Kepler-1893 b,41.763510999999994
K2-36 b,41.650000000000006
GJ 9827 b,41.6
Kepler-1046 b,41.525
Kepler-1002 b,41.525
Kepler-1336 c,41.525
Kepler-401 b,41.525
Kepler-1167 b,41.525
Kepler-1661 b,41.5
Kepler-1818 b,41.3778632
Kepler-160 b,41.275
Kepler-1713 b,41.240293
Kepler-126 b,41.220542125
Kepler-1507 b,41.2
Kepler-1579 b,41.2
Kepler-167 b,41.14
Kepler-65 d,41.050000000000004
Kepler-404 c,41.025
Kepler-514 b,41.025
Kepler-927 b,41.025
Kepler-1397 b,41.025
Kepler-317 c,41.025
Kepler-725 c,41.0
Kepler-1153 b,40.6
Kepler-1070 b,40.6
Kepler-1059 b,40.6
Kepler-1350 c,40.6
Kepler-1126 b,40.6
Kepler-166 d,40.6
Kepler-327 d,40.6
Kepler-1608 b,40.6
Kepler-1468 b,40.6
Kepler-1522 b,40.6
Kepler-1478 b,40.6
Kepler-1341 b,40.5
Kepler-1856 b,40.3604264
Kepler-100 d,40.198049999999995
Kepler-260 c,40.1
Kepler-615 b,40.1
Kepler-918 b,40.1
Kepler-1375 b,40.1
Kepler-33 b,40.1
GJ 3988 b,40.025
Kepler-1601 b,40.0
Kepler-910 b,40.0
Kepler-388 b,40.0
Kepler-1581 b,40.0
Kepler-1402 b,40.0
Kepler-1864 b,40.0
Kepler-1619 b,40.0
Kepler-1611 b,40.0
Kepler-390 b,40.0
Kepler-390 c,40.0
Kepler-1566 b,40.0
Kepler-1563 b,40.0
Kepler-1446 b,40.0
Kepler-1542 b,40.0
Kepler-1076 b,40.0
Kepler-1588 b,40.0
Kepler-1628 b,40.0
Kepler-1235 b,40.0
Kepler-1130 b,40.0
Kepler-1067 b,40.0
Kepler-220 b,40.0
Kepler-1130 c,40.0
L 98-59 b,40.0
Kepler-1542 e,40.0
TRAPPIST-1 h,40.0
Kepler-85 d,40.0
Kepler-1982 b,40.0
Kepler-352 d,40.0
Kepler-431 b,40.0
Kepler-783 b,40.0
Kepler-1412 b,40.0
Kepler-314 b,40.0
Kepler-378 b,40.0
Kepler-1393 b,40.0
Kepler-653 c,40.0
Kepler-1222 b,40.0
Kepler-1395 b,40.0
Kepler-1141 b,40.0
Kepler-1365 c,40.0
Kepler-1629 b,40.0
Kepler-1067 c,39.8135144
Kepler-301 d,39.675
Kepler-215 e,39.675
Kepler-1100 b,39.675
Kepler-1243 b,39.675
Kepler-1516 b,39.675
Kepler-347 c,39.675
Kepler-124 c,39.675
Kepler-1279 b,39.675
Kepler-430 c,39.675
Kepler-939 b,39.675
Kepler-403 c,39.675
Kepler-1963 b,39.6622138
TOI-1799 b,39.660000000000004
Kepler-1552 b,39.64333333333334
HD 219134 c,39.58
HD 23472 c,39.525
Kepler-80 e,39.525
Kepler-444 f,39.459999999999994
Kepler-1869 c,39.4
Kepler-345 b,39.4
Kepler-125 c,39.4
L 168-9 b,39.375
Kepler-437 b,39.25000000000001
Kepler-916 b,39.175
Kepler-888 b,39.175
Kepler-755 b,39.175
Kepler-1814 c,39.175
Kepler-1062 b,39.175
Kepler-1313 b,39.175
Kepler-133 b,39.175
Kepler-1846 b,39.0242348
Kepler-1967 b,38.8135462
Kepler-1371 b,38.800000000000004
Kepler-124 b,38.800000000000004
Kepler-1465 b,38.75
Kepler-904 b,38.75
Kepler-1189 b,38.75
Kepler-822 b,38.75
Kepler-1260 b,38.75
Kepler-294 b,38.75
Kepler-1489 b,38.75
TOI-5713 b,38.75
Kepler-286 e,38.75
Kepler-321 b,38.75
Kepler-215 c,38.75
Kepler-206 c,38.75
Kepler-270 c,38.75
Kepler-1850 b,38.745797800000005
Kepler-1881 b,38.33333333333333
Kepler-1003 b,38.25
Kepler-371 c,38.25
Kepler-883 b,38.25
Kepler-881 b,38.25
Kepler-850 b,38.25
Kepler-1645 b,38.25
Kepler-1559 b,38.2
Barnard b,38.2
GJ 3929 c,38.03333333333334
Kepler-1038 b,38.013333333333335
Kepler-59 b,38.000000000000014
Kepler-93 b,37.99
HN Lib b,37.940000000000005
Kepler-204 c,37.75
Kepler-1585 b,37.75
Kepler-376 c,37.75
Kepler-768 b,37.75
K2-104 b,37.75
Kepler-366 c,37.75
Kepler-769 c,37.75
Kepler-1339 b,37.6
Kepler-305 e,37.598694
Kepler-1794 b,37.5897448
Kepler-140 c,37.324999999999996
Kepler-1353 b,37.324999999999996
Kepler-148 b,37.324999999999996
Kepler-1327 b,37.324999999999996
K2-266 c,37.3
Kepler-267 d,37.25
Kepler-1954 b,37.2028132
Kepler-1349 b,37.0
TOI-286 c,37.0
Kepler-378 c,37.0
Kepler-60 b,36.875
Kepler-356 c,36.824999999999996
Kepler-1162 c,36.824999999999996
Kepler-135 b,36.824999999999996
Kepler-1884 b,36.593643799999995
TOI-260 b,36.574999999999996
Kepler-1052 c,36.56666666666667
Kepler-54 c,36.40919999999999
Kepler-141 b,36.4
Kepler-331 b,36.324999999999996
Kepler-1292 b,36.324999999999996
Kepler-772 b,36.324999999999996
Kepler-1225 b,36.324999999999996
Kepler-1413 b,36.324999999999996
Kepler-771 b,36.324999999999996
Kepler-1262 b,36.324999999999996
Kepler-2001 c,36.324999999999996
Kepler-1751 b,36.1665244
LHS 1678 b,36.1
Kepler-1938 b,35.934214600000004
GJ 251 b,35.9
Kepler-1479 b,35.824999999999996
Kepler-1089 b,35.824999999999996
Kepler-110 b,35.824999999999996
Kepler-1181 c,35.824999999999996
Kepler-638 b,35.824999999999996
Kepler-1558 b,35.800000000000004
Kepler-1691 b,35.655803
Kepler-60 c,35.625
Kepler-1892 b,35.533412399999996
Kepler-887 b,35.4
Kepler-825 c,35.4
Kepler-357 b,35.4
Kepler-354 b,35.4
Kepler-1125 b,35.4
Kepler-331 c,35.4
Kepler-1251 b,35.4
Kepler-1370 b,35.4
Kepler-274 c,35.4
Kepler-225 c,35.4
Kepler-1651 b,35.4
Kepler-1344 b,35.4
Kepler-48 b,35.35
Kepler-1315 c,35.1702234
Kepler-431 c,35.08
K2-141 b,35.025
Kepler-1539 b,34.913333333333334
HD 219134 b,34.91
Kepler-641 b,34.9
Kepler-202 c,34.9
Kepler-341 d,34.9
Kepler-1135 b,34.9
Kepler-217 c,34.9
Kepler-948 b,34.9
Kepler-1509 b,34.9
Kepler-1827 b,34.6211416
Kepler-271 d,34.6
G 9-40 b,34.5
TOI-836 b,34.445
Kepler-1463 b,34.4
Kepler-299 d,34.4
Kepler-265 b,34.4
Kepler-191 c,34.4
Kepler-529 b,34.4
Kepler-80 d,34.4
Kepler-1488 b,34.4
TOI-712 d,34.36666666666665
Kepler-1542 c,34.0
Kepler-1351 b,34.0
Kepler-299 e,33.9
Kepler-824 b,33.9
Kepler-1032 b,33.9
Kepler-1280 b,33.9
HD 136352 b,33.82000000000001
Kepler-1683 b,33.7294476
Kepler-1130 d,33.6833638
Kepler-1221 b,33.475
Kepler-1305 b,33.475
Kepler-291 c,33.475
Kepler-710 b,33.475
Kepler-1644 b,33.475
Kepler-1382 b,33.475
Kepler-137 c,33.475
Kepler-1471 c,33.475
Kepler-1454 b,33.475
Kepler-1371 c,33.4
GJ 887 b,33.4
Kepler-1852 b,33.127881599999995
Kepler-236 c,33.050000000000004
TOI-2134 c,33.00000000000001
TOI-1347 c,32.99999999999999
Kepler-1917 b,32.9807424
Kepler-634 b,32.975
Kepler-171 d,32.975
Kepler-1534 b,32.975
Kepler-371 b,32.975
Kepler-399 d,32.975
Kepler-1986 b,32.975
Kepler-311 d,32.550000000000004
GJ 9827 d,32.49999999999999
Kepler-1596 b,32.475
Kepler-1472 b,32.475
Kepler-196 b,32.475
Kepler-601 b,32.475
Kepler-1078 b,32.475
Kepler-1177 b,32.475
Kepler-158 c,32.475
Kepler-1669 c,32.4508056
Kepler-1877 b,32.44516
TOI-286 b,32.24999999999999
Kepler-196 d,32.08333333333333
Kepler-1283 b,31.975000000000005
TOI-451 b,31.975000000000005
Kepler-524 b,31.975000000000005
Kepler-753 b,31.975000000000005
Kepler-1121 b,31.975000000000005
Kepler-917 b,31.975000000000005
Kepler-1306 b,31.975000000000005
Kepler-370 c,31.975000000000005
HR 858 c,31.919999999999998
Kepler-315 c,31.913333333333334
HD 3167 b,31.825000000000003
TOI-2096 c,31.819999999999997
HD 3167 d,31.625000000000004
Kepler-1087 b,31.6
Kepler-1388 e,31.499999999999993
Kepler-1119 b,31.475
Kepler-1987 e,31.475
Kepler-1250 b,31.475
EPIC 211822797 b,31.475
Ross 176 b,31.424999999999997
Kepler-1711 b,31.339999999999996
TOI-1235 b,31.2
Kepler-1745 b,31.075415800000002
Kepler-329 c,31.05
K2-35 c,31.05
Kepler-810 b,31.05
Kepler-946 b,31.05
Kepler-878 b,31.05
Kepler-1238 b,31.05
Kepler-1232 b,31.05
Kepler-298 c,31.05
Kepler-1343 b,31.05
Kepler-1583 b,31.0
Kepler-1998 b,31.0
Kepler-712 c,30.959999999999997
Kepler-50 b,30.8
KOI-1831 d,30.625000000000007
Kepler-1348 b,30.55
Kepler-1384 b,30.55
Kepler-804 b,30.55
Kepler-1600 c,30.4336976
K2-199 b,30.4
Kepler-1839 b,30.062482000000003
Kepler-653 b,30.049999999999997
Kepler-1093 b,30.049999999999997
Kepler-330 c,30.049999999999997
KOI-1599.01,30.000000000000004
Kepler-406 c,30.0
Kepler-345 c,30.0
Kepler-102 d,30.0
Kepler-1876 b,30.0
Kepler-37 c,30.0
Kepler-1972 c,30.0
Kepler-1972 b,30.0
LHS 1678 c,30.0
HD 20329 b,29.849999999999994
HD 235088 b,29.7904
HD 15337 b,29.599999999999998
Kepler-1923 b,29.5583642
Kepler-1392 b,29.549999999999997
Kepler-298 b,29.549999999999997
Kepler-523 b,29.549999999999997
Kepler-342 c,29.549999999999997
Kepler-349 c,29.549999999999997
Kepler-174 b,29.549999999999997
Kepler-1460 b,29.549999999999997
Kepler-792 b,29.549999999999997
Kepler-1127 b,29.549999999999997
Kepler-973 b,29.549999999999997
Kepler-1093 c,29.549999999999997
Kepler-118 b,29.549999999999997
Kepler-1556 b,29.549999999999997
TOI-1634 b,29.54
Kepler-1857 b,29.536917600000002
Kepler-174 d,29.4
HD 25463 c,29.354009400000002
Kepler-60 d,29.250000000000004
Kepler-683 b,29.049999999999997
Kepler-224 e,29.049999999999997
Kepler-962 b,29.049999999999997
Kepler-347 b,29.049999999999997
K2-126 b,29.049999999999997
Kepler-1133 b,29.049999999999997
Kepler-1831 b,29.046036400000002
TOI-776 b,29.04
K2-111 b,28.599999999999998
Kepler-1025 b,28.549999999999997
Kepler-1336 b,28.549999999999997
Kepler-1061 b,28.549999999999997
Kepler-273 c,28.549999999999997
Kepler-996 b,28.549999999999997
Kepler-1634 b,28.52
Kepler-1705 b,28.408825
WASP-132 c,28.18
Kepler-1217 b,28.049999999999997
Kepler-243 c,28.049999999999997
Kepler-1144 b,28.049999999999997
Kepler-1180 b,28.049999999999997
Kepler-625 b,28.049999999999997
Kepler-646 b,28.049999999999997
Kepler-872 b,28.049999999999997
Kepler-1457 b,28.049999999999997
Kepler-526 b,28.049999999999997
Kepler-1017 b,28.049999999999997
Kepler-181 c,28.049999999999997
Kepler-341 e,28.049999999999997
Kepler-142 b,28.049999999999997
Kepler-136 c,28.049999999999997
Kepler-350 b,27.999999999999996
Kepler-1928 b,27.935
K2-21 b,27.900000000000002
Kepler-397 c,27.833333333333332
Kepler-444 e,27.76
Kepler-1111 b,27.549999999999997
Kepler-261 c,27.549999999999997
Kepler-242 c,27.549999999999997
Kepler-801 b,27.549999999999997
Kepler-968 b,27.549999999999997
Kepler-578 b,27.549999999999997
Kepler-134 b,27.549999999999997
Kepler-179 c,27.549999999999997
Kepler-579 b,27.549999999999997
Kepler-529 c,27.549999999999997
Kepler-896 b,27.516666666666666
K2-216 b,27.500000000000007
55 Cnc e,27.500000000000004
L 98-59 d,27.460000000000008
Kepler-42 b,27.35664
Kepler-260 b,27.249999999999996
Kepler-1105 b,27.249999999999996
Kepler-754 b,27.249999999999996
Kepler-1404 b,27.249999999999996
Kepler-280 c,27.249999999999996
Kepler-415 c,27.249999999999996
Kepler-270 b,27.249999999999996
TOI-4364 b,27.249999999999996
Kepler-903 b,27.249999999999996
Kepler-1503 b,27.249999999999996
KOI-1599.02,27.0
TOI-1695 b,27.0
Kepler-343 c,26.949999999999996
Kepler-833 b,26.949999999999996
Kepler-185 c,26.949999999999996
Kepler-1422 b,26.949999999999996
Kepler-1626 b,26.949999999999996
Kepler-834 b,26.949999999999996
TOI-2088 b,26.933666666666678
Kepler-444 d,26.8
Kepler-1268 b,26.649999999999995
Kepler-195 b,26.649999999999995
Kepler-1155 b,26.649999999999995
Kepler-1461 b,26.649999999999995
Kepler-761 b,26.649999999999995
K2-117 b,26.649999999999995
TOI-784 b,26.400000000000002
Kepler-845 b,26.349999999999994
Kepler-230 c,26.349999999999994
Kepler-1122 b,26.349999999999994
Kepler-365 b,26.349999999999994
Kepler-1308 b,26.200000000000003
TOI-712 b,26.125000000000004
Kepler-363 d,26.049999999999997
Kepler-1958 b,26.049999999999997
Kepler-868 b,26.049999999999997
Kepler-337 c,26.049999999999997
K2-321 b,26.049999999999997
Kepler-235 d,26.049999999999997
Kepler-244 c,26.049999999999997
EPIC 249893012 b,26.0
Kepler-449 b,25.900000000000002
HD 48948 b,25.900000000000002
HD 110113 b,25.874999999999996
Kepler-183 b,25.749999999999996
Kepler-913 b,25.749999999999996
Kepler-832 b,25.749999999999996
Kepler-377 c,25.749999999999996
Kepler-958 b,25.749999999999996
K2-117 c,25.749999999999996
Kepler-1615 b,25.749999999999996
Kepler-1879 b,25.6
Kepler-1837 b,25.6
Kepler-184 c,25.6
Kepler-1994 b,25.6
Kepler-1679 b,25.525000000000002
Kepler-1396 b,25.449999999999996
Kepler-1092 b,25.449999999999996
Kepler-988 b,25.449999999999996
HD 108236 c,25.449999999999996
Kepler-477 b,25.449999999999996
Kepler-969 b,25.449999999999996
Kepler-654 b,25.449999999999996
Kepler-54 d,25.400000000000006
pi Men c,25.249999999999993
TOI-733 b,25.16
Kepler-1195 b,25.149999999999995
Kepler-528 b,25.149999999999995
Kepler-900 b,25.149999999999995
Kepler-237 c,25.149999999999995
Kepler-405 b,25.149999999999995
Kepler-1188 b,25.149999999999995
Kepler-1866 b,25.074999999999996
LP 791-18 c,25.05000000000001
Kepler-1020 b,25.000000000000007
Kepler-849 b,25.0
HD 106315 b,25.0
Kepler-81 b,25.0
Kepler-48 d,25.0
Kepler-106 c,25.0
V1298 Tau c,25.0
TOI-782 b,25.0
GJ 143 b,25.0
WASP-158 b,25.0
WASP-32 b,25.0
Kepler-1870 b,25.0
Kepler-106 e,25.0
Kepler-105 b,25.0
TOI-815 c,25.0
Kepler-92 d,25.0
Kepler-48 c,25.0
Kepler-244 d,25.0
Kepler-24 c,25.0
Kepler-24 b,25.0
Kepler-934 b,25.0
HATS-17 b,25.0
HATS-22 b,25.0
HD 207897 b,25.0
Kepler-111 c,25.0
Kepler-131 b,25.0
Kepler-360 c,25.0
K2-285 b,25.0
NGTS-4 b,25.0
KOI-1833 d,25.0
Kepler-310 d,25.0
Kepler-63 b,25.0
K2-21 c,25.0
K2-25 b,25.0
K2-263 b,25.0
Kepler-385 b,25.0
K2-146 b,25.0
K2-292 b,25.0
K2-3 b,25.0
Kepler-328 b,25.0
LTT 3780 c,25.0
TOI-1064 b,25.0
TOI-1062 b,25.0
TOI-1052 b,25.0
Kepler-336 c,25.0
Kepler-68 b,25.0
HD 18599 b,25.0
NGTS-20 b,25.0
HD 23472 b,25.0
HD 110113 c,25.0
Kepler-372 c,25.0
Kepler-1312 b,25.0
K2-4 b,25.0
K2-233 d,25.0
HD 207496 b,25.0
K2-222 b,25.0
Kepler-11 g,25.0
K2-66 b,25.0
Kepler-92 c,25.0
Kepler-20 d,25.0
TOI-1437 b,25.0
TOI-1451 b,25.0
Kepler-219 d,25.0
TOI-1751 b,25.0
Kepler-18 b,25.0
Kepler-602 b,25.0
HD 86226 c,25.0
HD 6061 b,25.0
K2-182 b,25.0
TOI-1470 b,25.0
Kepler-57 b,25.0
TOI-1669 c,25.0
TOI-2076 d,25.0
TOI-2076 c,25.0
TOI-1801 b,25.0
TOI-1824 b,25.0
TOI-132 b,25.0
Kepler-1610 c,25.0
TOI-1260 b,25.0
TOI-1260 c,25.0
K2-180 b,25.0
K2-138 d,25.0
HD 63433 c,25.0
TOI-1117 b,25.0
TOI-1279 b,25.0
TOI-1238 c,25.0
TOI-1246 c,25.0
HD 35843 c,25.0
Kepler-691 b,25.0
Kepler-645 b,25.0
TOI-1408 c,25.0
Kepler-10 c,25.0
TOI-2196 b,25.0
TOI-2000 b,25.0
TOI-2076 b,25.0
TOI-2458 b,25.0
Kepler-417 b,25.0
Kepler-419 b,25.0
Kepler-414 c,25.0
Kepler-19 b,25.0
TOI-1742 b,25.0
Kepler-159 c,25.0
TOI-1836 c,25.0
TOI-1753 b,25.0
HD 73583 c,25.0
K2-136 c,25.0
Kepler-279 e,25.0
Kepler-107 e,25.0
TOI-2416 b,25.0
TOI-2136 b,25.0
Kepler-155 b,25.0
HIP 97166 b,25.0
HIP 8152 c,25.0
HIP 116454 b,25.0
Kepler-1823 b,25.0
TOI-2180 b,25.0
Kepler-52 b,25.0
Kepler-57 c,25.0
Kepler-538 b,25.0
Kepler-519 b,25.0
TOI-480 b,25.0
Kepler-277 c,25.0
TOI-2141 b,25.0
Kepler-104 b,25.0
Kepler-151 c,25.0
TOI-763 b,25.0
TOI-776 c,25.0
TOI-654.01,25.0
TOI-669 b,25.0
K2-105 b,25.0
K2-110 b,25.0
HD 93963 A c,25.0
HD 95338 b,25.0
HD 97658 b,25.0
TOI-411 c,25.0
Kepler-120 b,25.0
Kepler-444 b,25.0
Kepler-444 c,25.0
TOI-406.01,25.0
TOI-3261 b,25.0
Wolf 503 b,25.0
HR 858 d,25.0
Kepler-49 b,25.0
Kepler-49 c,25.0
TOI-836 c,25.0
TOI-5800 b,25.0
EPIC 229004835 b,25.0
TOI-849 b,25.0
TOI-561 d,25.0
TOI-561 e,25.0
GJ 514 b,25.0
Kepler-1529 b,25.0
Kepler-1047 b,25.0
CoRoT-10 b,25.0
TOI-757 b,25.0
Kepler-238 c,25.0
Kepler-1750 b,24.999999999999996
Kepler-104 c,24.871374999999997
Kepler-518 b,24.5
Kepler-1484 b,24.5
Kepler-1828 b,24.5
Kepler-794 b,24.5
TOI-125 d,24.5
Kepler-1580 b,24.5
Kepler-829 b,24.5
Kepler-906 b,24.5
TOI-1238 b,24.3
Kepler-1942 b,24.250000000000004
Kepler-1880 b,24.250000000000004
HIP 8152 b,24.250000000000004
Kepler-1895 b,24.250000000000004
Kepler-101 c,24.15
Kepler-158 b,24.0
Kepler-544 b,24.0
K2-114 b,24.0
Kepler-758 d,24.0
Kepler-308 b,24.0
Kepler-814 b,24.0
Kepler-984 b,24.0
Kepler-877 b,24.0
Kepler-1219 b,24.0
Kepler-479 b,24.0
Kepler-789 b,24.0
Kepler-964 b,24.0
Kepler-49 e,23.799999999999997
Kepler-267 c,23.750000000000004
Kepler-1487 b,23.750000000000004
Kepler-1161 b,23.750000000000004
Kepler-622 b,23.750000000000004
Kepler-283 b,23.750000000000004
Kepler-1504 b,23.750000000000004
Kepler-214 c,23.750000000000004
Kepler-129 b,23.750000000000004
Kepler-942 b,23.750000000000004
Kepler-971 b,23.750000000000004
TOI-5110 b,23.750000000000004
Kepler-930 b,23.750000000000004
Kepler-238 d,23.750000000000004
Kepler-200 b,23.750000000000004
Kepler-1777 b,23.5
TOI-5027 b,23.5
WASP-43 b,23.475
Kepler-126 c,23.4
NGTS-9 b,23.250000000000004
Kepler-1212 b,23.250000000000004
Kepler-1236 b,23.250000000000004
Kepler-1403 b,23.250000000000004
Kepler-1160 b,23.250000000000004
Kepler-813 b,23.250000000000004
Kepler-114 c,23.0
Kepler-252 c,22.750000000000004
Kepler-256 c,22.750000000000004
Kepler-1286 b,22.750000000000004
Kepler-364 c,22.750000000000004
Kepler-1013 b,22.750000000000004
Kepler-1364 b,22.750000000000004
Kepler-401 c,22.750000000000004
Kepler-566 b,22.750000000000004
K2-291 b,22.720000000000002
Kepler-1474 b,22.499999999999996
HD 5278 b,22.499999999999996
Kepler-308 c,22.499999999999996
K2-199 c,22.499999999999996
Kepler-291 b,22.499999999999996
Kepler-745 b,22.499999999999996
Kepler-539 b,22.499999999999996
Kepler-1322 c,22.499999999999996
Kepler-142 d,22.499999999999996
Kepler-1621 b,22.499999999999996
Kepler-1143 c,22.439999999999998
Kepler-797 b,21.999999999999996
Kepler-1329 b,21.999999999999996
Kepler-499 b,21.999999999999996
Kepler-1009 b,21.999999999999996
Kepler-304 c,21.999999999999996
HD 136352 d,21.952700000000004
HR 858 b,21.875
K2-167 b,21.750000000000004
HD 25463 b,21.750000000000004
Kepler-250 d,21.499999999999996
Kepler-1444 b,21.499999999999996
Kepler-790 b,21.499999999999996
Kepler-1016 b,21.499999999999996
Kepler-594 b,21.499999999999996
Kepler-662 b,21.499999999999996
Kepler-732 b,21.499999999999996
Kepler-1742 b,21.499999999999996
Kepler-261 b,21.499999999999996
Kepler-577 b,21.250000000000004
K2-277 b,21.250000000000004
Kepler-1630 b,20.999999999999996
Kepler-1042 b,20.999999999999996
Kepler-1109 b,20.999999999999996
TOI-2128 b,20.750000000000004
Kepler-229 b,20.75
Kepler-1137 b,20.75
Kepler-84 f,20.75
Kepler-1378 b,20.75
Kepler-122 d,20.75
Kepler-513 b,20.75
Kepler-169 e,20.75
Kepler-100 b,20.625
Kepler-85 e,20.599999999999994
Kepler-436 b,20.516666666666666
Kepler-152 c,20.5
Kepler-1862 b,20.499999999999996
TOI-763 c,20.499999999999996
TOI-1266 c,20.375
Kepler-1980 b,20.25
Kepler-1162 b,20.25
Kepler-1861 b,20.25
K2-136 b,20.25
Kepler-862 b,20.25
Kepler-632 b,20.25
Kepler-1026 b,20.25
Kepler-1874 b,20.25
Kepler-989 b,20.25
Kepler-110 c,20.25
K2-138 c,19.999999999999996
GJ 367 b,19.919999999999995
WASP-99 b,19.75
Kepler-1609 b,19.75
Kepler-1432 b,19.75
Kepler-1151 b,19.75
Kepler-505 b,19.75
Kepler-1949 b,19.75
Kepler-938 b,19.75
Kepler-1496 b,19.75
KOI-7368 b,19.75
TOI-270 d,19.650000000000002
Kepler-84 c,19.500000000000007
Kepler-1753 b,19.499999999999996
Kepler-1782 b,19.499999999999996
Kepler-85 b,19.439999999999998
Kepler-587 b,19.25
Kepler-292 d,19.25
Kepler-1196 b,19.25
Kepler-1186 b,19.25
Kepler-235 b,19.25
Kepler-1768 b,19.25
Kepler-217 b,19.25
K2-17 b,19.25
Kepler-165 c,19.25
Kepler-11 b,18.999999999999996
Kepler-157 c,18.999999999999993
Kepler-196 c,18.999999999999993
Kepler-556 b,18.999999999999993
Kepler-534 b,18.999999999999993
TOI-1439 b,18.999999999999993
HD 15906 b,18.999999999999993
Kepler-69 b,18.999999999999993
Kepler-284 b,18.999999999999993
TOI-908 b,18.55
Kepler-272 d,18.500000000000007
Kepler-567 b,18.500000000000007
Kepler-1381 b,18.500000000000007
Kepler-300 c,18.500000000000007
Kepler-1407 b,18.500000000000007
Kepler-290 b,18.500000000000007
Kepler-172 d,18.500000000000007
Kepler-919 b,18.500000000000007
Kepler-342 b,18.500000000000007
Kepler-982 b,18.500000000000007
Kepler-467 b,18.500000000000007
Kepler-154 b,18.25
Kepler-1034 b,18.25
Kepler-1996 b,18.25
Kepler-1388 c,18.25
Kepler-1261 b,18.25
Kepler-649 b,18.25
Kepler-163 c,18.25
Kepler-209 b,18.25
TOI-220 b,18.25
Kepler-1242 b,18.25
Kepler-568 b,18.25
Kepler-1655 b,18.000000000000004
Kepler-1863 b,18.000000000000004
Kepler-28 c,17.86
Kepler-1817 b,17.75
Kepler-121 c,17.75
Kepler-306 e,17.75
Kepler-759 b,17.75
Kepler-401 d,17.75
Kepler-589 b,17.75
Kepler-166 b,17.75
Kepler-1103 b,17.75
K2-233 c,17.560000000000002
TOI-1670 b,17.500000000000004
Kepler-484 b,17.500000000000004
Kepler-861 b,17.500000000000004
Kepler-947 b,17.500000000000004
Kepler-1997 b,17.500000000000004
Kepler-191 d,17.500000000000004
Kepler-1766 b,17.500000000000004
TOI-2989 b,17.500000000000004
Kepler-250 c,17.500000000000004
Kepler-583 b,17.500000000000004
Kepler-1858 b,17.250000000000004
Kepler-1712 b,17.25
Kepler-1903 b,17.25
Kepler-350 d,17.25
Kepler-30 d,17.013333333333335
Kepler-1334 b,17.000000000000004
Kepler-960 b,17.000000000000004
Kepler-613 b,17.000000000000004
Kepler-1922 b,17.000000000000004
Kepler-1227 b,17.000000000000004
Kepler-1201 b,17.000000000000004
Kepler-1374 b,17.000000000000004
Kepler-626 b,17.000000000000004
Kepler-319 d,17.000000000000004
Kepler-1304 b,17.000000000000004
Kepler-379 c,17.000000000000004
Kepler-149 d,17.0
Kepler-169 f,16.999999999999996
Kepler-32 e,16.886425
Kepler-122 e,16.75
Kepler-1918 b,16.75
Kepler-633 c,16.75
Kepler-224 d,16.500000000000004
Kepler-621 b,16.500000000000004
Kepler-1073 b,16.500000000000004
Kepler-770 b,16.500000000000004
TOI-1244 b,16.500000000000004
TOI-2529 b,16.500000000000004
Kepler-116 c,16.500000000000004
TOI-1470 c,16.500000000000004
Kepler-156 b,16.500000000000004
WASP-105 b,16.249999999999996
Kepler-624 b,16.249999999999996
Kepler-1798 b,16.249999999999996
HD 183579 b,16.249999999999996
Kepler-926 b,16.249999999999996
K2-57 b,16.249999999999996
Kepler-981 b,16.249999999999996
Kepler-139 c,16.216537500000005
Kepler-1255 b,16.000000000000004
Kepler-1208 b,16.000000000000004
Kepler-1486 b,16.000000000000004
Kepler-1010 b,16.000000000000004
Kepler-1926 b,16.000000000000004
K2-28 b,16.000000000000004
Kepler-1787 b,16.000000000000004
Kepler-321 c,16.000000000000004
Kepler-165 b,16.000000000000004
Kepler-954 b,16.000000000000004
Kepler-998 b,16.000000000000004
Kepler-1643 b,16.000000000000004
Kepler-496 b,16.000000000000004
Kepler-1951 b,16.000000000000004
KIC 5437945 b,16.0
Kepler-21 b,15.96999999999999
Kepler-28 b,15.819999999999999
Kepler-1812 b,15.749999999999996
Kepler-1802 c,15.749999999999996
TOI-1184 b,15.749999999999996
K2-38 c,15.749999999999996
HD 213885 b,15.724999999999994
K2-38 b,15.649999999999991
Kepler-98 b,15.575000000000006
Kepler-1983 b,15.500000000000004
Kepler-241 b,15.500000000000004
Kepler-239 b,15.500000000000004
Kepler-307 b,15.500000000000004
Kepler-783 c,15.500000000000004
Kepler-1021 b,15.500000000000004
Kepler-1247 b,15.500000000000004
Kepler-436 c,15.500000000000004
TOI-1468 c,15.449999999999992
Kepler-85 c,15.440000000000001
TOI-1798.01,15.249999999999996
Kepler-999 b,15.249999999999996
Kepler-925 b,15.249999999999996
Kepler-246 b,15.249999999999996
Kepler-275 b,15.249999999999996
Kepler-171 b,15.249999999999996
KOI-7913 b,15.249999999999996
Kepler-338 c,15.249999999999996
Kepler-213 c,15.249999999999996
Kepler-1154 b,15.249999999999996
